model_name,year,odometer,dealer,price,label
sedan,7,4.782395416526888,dealer21,279.92891653280594,normal
sedan,10,5.78783153018067,dealer5,233.2473788353916,normal
compact,6,1.9371826462926722,dealer23,265.84845389261477,normal
compact,2,0.7064789326317029,dealer22,335.7454249658932,normal
suv,7,6.832704161659869,dealer1,413.55198014583306,normal
sedan,4,2.523549919097719,dealer14,305.60049923757435,normal
compact,8,3.272003136286769,dealer17,237.4393285632181,normal
sedan,4,2.6839559768738104,dealer17,372.09718318690034,normal
sedan,9,4.667268135725716,dealer11,308.6645753016176,normal
compact,6,2.626574834876776,dealer2,273.90921111787634,normal
compact,1,0.417480078420031,dealer22,393.39499866101403,normal
compact,5,1.9489127270793034,dealer21,277.9653751235891,normal
suv,2,1.9715635904599689,dealer15,447.6623209896099,normal
suv,2,1.937582895209818,dealer15,456.5045732303471,normal
compact,8,2.7084701600344596,dealer6,297.5853483455501,normal
suv,9,7.692492972948396,dealer24,336.1223893977459,normal
compact,7,2.5392709360149337,dealer13,233.88739624450739,normal
suv,4,4.0256854356079845,dealer13,420.12273583171134,normal
sedan,4,2.888561098847645,dealer1,334.91102026905327,normal
sedan,6,4.724941739754123,dealer14,296.69007129027585,normal
sedan,1,0.401122496804954,dealer17,412.28566873932255,normal
sedan,2,1.1818943938483453,dealer19,365.27750593761533,normal
suv,10,8.373623093374686,dealer3,402.91724172055336,normal
compact,3,0.8549285109236311,dealer18,278.84269106339343,normal
suv,5,6.904546904516851,dealer7,434.7060269404166,normal
sedan,10,6.900958278561403,dealer24,264.53315915863413,normal
compact,1,0.38708311895984593,dealer3,349.14514313560574,normal
compact,4,1.8108608681528655,dealer19,281.94616967048654,normal
compact,5,2.324016713184114,dealer18,271.3295604168943,normal
suv,2,1.8562912585341262,dealer6,508.61673742253623,normal
suv,10,10.573849507943473,dealer17,345.6772350086348,normal
suv,4,4.907714954941531,dealer14,399.8042712258688,normal
sedan,7,3.422465485250588,dealer2,338.9376361727865,normal
compact,7,2.555845806423859,dealer14,234.96231047030753,normal
compact,3,1.0631518715339783,dealer10,290.7906845323912,normal
compact,5,2.141530678470024,dealer4,272.9785558338841,normal
suv,8,7.24774383343934,dealer0,402.26349638994935,normal
sedan,4,2.3914319691674573,dealer16,335.508869733361,normal
sedan,10,8.748452662540293,dealer18,238.46968245830652,normal
compact,1,0.4624350374980838,dealer4,338.9745412596865,normal
compact,10,3.6986291862275387,dealer14,223.3113455198553,normal
sedan,4,3.0447155737268083,dealer11,313.9433667571535,normal
suv,6,5.6225943894949575,dealer9,410.8728831557473,normal
compact,8,2.2532478627560604,dealer6,287.4971587330842,normal
compact,9,2.7874909894018356,dealer11,244.9807761415016,normal
compact,1,0.41659614338447154,dealer24,299.76408988429824,normal
compact,6,1.978596353587981,dealer11,279.3322218582952,normal
sedan,8,4.388950502264346,dealer10,273.80496302432243,normal
suv,1,0.9560423379253746,dealer24,447.25970265789874,normal
suv,1,0.8739797046252672,dealer16,451.44454364703495,normal
compact,5,1.9449615681867383,dealer15,271.0932669340894,normal
compact,5,1.640015201594445,dealer10,305.3621829181119,normal
suv,5,3.9567196359812895,dealer0,396.57167270328733,normal
compact,3,0.7867217607156736,dealer5,328.7618842626249,normal
suv,5,5.6909494684334305,dealer8,402.73828573801734,normal
suv,3,2.630656494902119,dealer24,450.2864768155726,normal
suv,1,1.156647701463976,dealer17,515.498061406934,normal
sedan,7,4.254412847254912,dealer23,278.8344738675873,normal
compact,1,0.2809335584450423,dealer22,343.57391063958954,normal
sedan,6,3.560879053547324,dealer12,380.56437689821945,normal
compact,1,0.5360139454040087,dealer22,358.58715613268674,normal
sedan,8,5.52332066574642,dealer2,327.0215253156469,normal
sedan,3,2.4954145102312326,dealer6,418.38679351170583,normal
sedan,2,1.511197753984025,dealer11,326.0724156834674,normal
suv,8,8.955101462315493,dealer17,362.1849926148288,normal
compact,1,0.3862618169295677,dealer13,330.14852512630284,normal
suv,10,10.875271930607422,dealer2,325.55712088728137,normal
sedan,1,0.705953324767779,dealer15,368.14648636812444,normal
suv,1,1.0113944123497096,dealer20,469.8201299386169,normal
sedan,3,1.961583180484911,dealer2,370.4110392634569,normal
suv,9,10.124318055897206,dealer15,342.3361920506512,normal
suv,7,9.888958019183704,dealer24,369.1386871748643,normal
compact,3,1.3699420419224282,dealer10,328.9120356896949,normal
compact,7,1.9895688741453221,dealer13,231.17661669961535,normal
compact,5,1.7386013891405154,dealer4,284.3618542109455,normal
compact,2,1.0091027903850813,dealer1,332.0677145009584,normal
compact,1,0.5059271083721023,dealer24,387.51550160246745,normal
compact,6,1.9848832141513821,dealer24,271.1103041422125,normal
sedan,9,7.032953932929486,dealer6,313.3073888757739,normal
sedan,1,0.6201366127573158,dealer0,418.38527087902605,normal
sedan,2,1.028444782438948,dealer11,375.15748305292004,normal
compact,4,1.5709489065682751,dealer22,285.02054188337877,normal
sedan,4,2.997320750196076,dealer22,363.43215792716103,normal
sedan,3,2.6534202519127494,dealer6,371.4000450848447,normal
sedan,2,1.162366194346875,dealer24,371.7639565701344,normal
sedan,4,2.92282432951244,dealer5,347.88707871010314,normal
compact,4,1.8916426644731015,dealer8,267.09587730804896,normal
sedan,4,2.7637062175486418,dealer13,321.69352203325496,normal
sedan,10,7.104948281852997,dealer20,309.0225708486596,normal
compact,3,1.6497985613368928,dealer19,286.89635600762506,normal
compact,1,0.3281943686536383,dealer5,337.8697987003966,normal
sedan,2,1.2044005481376359,dealer22,356.1247195575216,normal
suv,8,9.161653870604864,dealer5,420.74235744810215,normal
compact,10,3.9123782875636444,dealer20,271.0550854444509,normal
sedan,5,2.626019156410451,dealer20,354.14795900856296,normal
suv,10,8.31823734135791,dealer13,307.09635459661234,normal
compact,5,2.0617551738060724,dealer23,271.1373349505355,normal
compact,4,1.6786723542347635,dealer18,273.43142167508086,normal
suv,7,5.6702150029971135,dealer7,410.556225933522,normal
suv,5,6.372918018878452,dealer24,407.8325903614776,normal
compact,6,2.250120172108898,dealer2,273.08294187150386,normal
compact,3,0.8662420107808344,dealer8,268.64149714917755,normal
suv,7,5.47607490453527,dealer12,372.1740743035666,normal
compact,3,1.4473580505836212,dealer3,291.2564402068159,normal
sedan,10,5.803093706898013,dealer15,293.90728185856585,normal
suv,10,10.247610880641869,dealer2,355.85904844309476,normal
suv,10,10.818402950133803,dealer2,371.41345586214123,normal
suv,5,3.857701434603923,dealer18,428.3478659560756,normal
compact,4,1.4079032295399168,dealer13,280.7491422554993,normal
sedan,4,2.2044091494338494,dealer10,373.92035617272796,normal
compact,5,2.661205931011637,dealer10,275.6600461319431,normal
sedan,5,2.635379761601458,dealer17,296.3839562520988,normal
compact,5,1.7479478958971626,dealer16,243.97341318077343,normal
compact,2,0.8305635529209312,dealer5,333.26032886564667,normal
sedan,6,3.7674397313316277,dealer19,278.4020626028868,normal
sedan,6,3.722751101152859,dealer5,325.87546747267317,normal
compact,7,2.4205647027538375,dealer20,287.8947375747225,normal
sedan,1,0.5140441158487751,dealer9,429.2438256176852,normal
compact,9,3.847801714617932,dealer19,280.67297150978743,normal
compact,2,0.9826942522481881,dealer12,333.2936765067619,normal
compact,6,3.1453324635790803,dealer17,239.2925726017687,normal
sedan,1,0.489594148419881,dealer7,405.5896212943882,normal
suv,1,0.753012729268106,dealer11,459.2669966213141,normal
sedan,1,0.41322863520545194,dealer10,380.56109175374036,normal
sedan,10,5.92662811441064,dealer17,290.09673457661836,normal
suv,5,5.980334820466053,dealer6,434.10283242191315,normal
sedan,3,1.3813736671808114,dealer4,374.9519894577837,normal
compact,10,3.3172210622270826,dealer20,239.20271505496845,normal
sedan,4,2.1189272809238076,dealer2,360.09715747569663,normal
compact,2,0.6273618004655354,dealer20,343.884439374796,normal
suv,4,4.352187150526642,dealer6,455.6694500141579,normal
suv,5,7.845381961307706,dealer7,434.04602755431216,normal
suv,5,5.4106661501822675,dealer17,389.716060811204,normal
compact,1,0.3459172663920778,dealer10,331.62902595343695,normal
sedan,1,0.6679743416068696,dealer8,379.6599381524876,normal
sedan,5,2.8434713417256408,dealer12,328.8496406289005,normal
suv,5,4.220888465643279,dealer24,441.63684822322557,normal
sedan,7,4.063220035619168,dealer5,313.98291213443923,normal
suv,9,7.7954725605736,dealer12,377.7468024276098,normal
sedan,5,3.2878967801311294,dealer5,328.73682820952473,normal
compact,7,2.0543690683858284,dealer16,266.92024690416986,normal
suv,2,2.236046255576204,dealer13,452.51028384059543,normal
sedan,4,2.3648411267173675,dealer5,333.7337394482303,normal
sedan,1,0.6587285017243135,dealer15,352.73689242338924,normal
sedan,4,3.453489638235054,dealer23,315.18701890218085,normal
sedan,5,2.6942601362513297,dealer7,367.83390530388795,normal
sedan,3,1.9580164350885725,dealer21,341.4096259251485,normal
compact,10,3.8188084347751095,dealer21,236.94197529567865,normal
sedan,10,7.371410262631629,dealer9,286.8044772539918,normal
sedan,7,4.4732767935122855,dealer22,329.19002633915034,normal
compact,10,4.231883089736457,dealer9,234.77667148281643,normal
compact,8,3.5822093196782805,dealer12,257.23889253681153,normal
compact,6,3.0097576717357315,dealer11,276.568803897098,normal
compact,8,3.3517472508020445,dealer17,280.931981238752,normal
sedan,7,3.9644504520664987,dealer2,337.47983904127915,normal
sedan,10,8.191168022721639,dealer9,283.42622332476526,normal
sedan,8,2.8733900099739293,dealer24,283.61145625510505,normal
suv,7,7.228452288435447,dealer15,372.76120792614876,normal
suv,1,1.3863665147419726,dealer24,445.22000905869436,normal
suv,1,1.0373526966973408,dealer9,474.58057770300064,normal
sedan,1,0.7043067600837382,dealer2,392.8486124694092,normal
suv,8,8.910164824820267,dealer12,380.85116291588514,normal
suv,3,3.258842621159504,dealer23,420.4079130943774,normal
compact,9,2.355393621734627,dealer8,235.29811564838243,normal
sedan,5,3.667545657124862,dealer13,312.29081407726494,normal
sedan,5,3.4425818129383243,dealer10,351.7510794318936,normal
suv,4,3.131481789704385,dealer20,475.7043508580452,normal
sedan,4,1.8226037043432608,dealer17,331.6636143886697,normal
sedan,1,0.6209314911534004,dealer5,400.4170824929405,normal
sedan,7,3.3607848786466734,dealer17,324.27949997049933,normal
suv,2,1.7411853919239242,dealer11,471.0481941923437,normal
compact,9,3.0738670801033137,dealer23,239.1863365368041,normal
sedan,1,0.6577017895166755,dealer24,331.8643745380581,normal
suv,2,2.0208866640831493,dealer18,446.79059518827387,normal
suv,7,8.29750193220602,dealer4,391.87494886928874,normal
sedan,5,4.124914225396985,dealer21,311.510030107662,normal
sedan,7,3.925479535529611,dealer19,288.0846138187414,normal
compact,4,2.4045298336978016,dealer22,313.17296085046235,normal
sedan,3,1.4726597253380753,dealer8,372.0990333666639,normal
suv,7,8.5464173438912,dealer0,373.04825965567636,normal
sedan,1,0.5472916796610696,dealer23,392.53735861664103,normal
sedan,2,1.386914770072409,dealer20,407.0027342548009,normal
compact,4,1.3149531083454475,dealer21,301.2409532243266,normal
compact,3,1.1291417359161464,dealer16,319.4751693579198,normal
compact,7,2.894162525558559,dealer11,233.63567171874516,normal
suv,10,8.782223169626024,dealer19,336.31080406074227,normal
compact,3,1.1880899700553078,dealer0,299.87344021266193,normal
suv,10,13.699816596833859,dealer10,296.59507466268224,normal
sedan,9,5.141902294697729,dealer2,280.78278546209077,normal
sedan,8,4.127792750384497,dealer9,269.5608707002281,normal
compact,5,1.826681504128198,dealer9,307.625991190461,normal
sedan,8,6.520951824445495,dealer7,322.06020047625236,normal
sedan,3,1.4792923391218582,dealer7,371.17223529648163,normal
compact,5,1.6822819738836823,dealer18,248.48712736596934,normal
compact,4,1.1784254606209925,dealer1,302.28451359949537,normal
compact,4,1.4704579064957266,dealer9,308.8185481879706,normal
suv,6,8.309827029037235,dealer14,343.57747968963304,normal
sedan,8,6.720514074522861,dealer11,295.78276768885587,normal
compact,10,4.238186561879243,dealer20,230.29602252684674,normal
compact,1,0.3502358084894933,dealer19,350.24663099974566,normal
suv,6,7.403037199936129,dealer19,388.1218428855105,normal
compact,8,2.9704957299016157,dealer5,246.44802040493803,normal
suv,10,10.660459041047883,dealer18,325.30398510631784,normal
sedan,6,3.325920157539397,dealer4,328.6243686317605,normal
suv,6,5.158317380835278,dealer3,445.5074846308783,normal
compact,1,0.23698434584295994,dealer8,286.4593953794694,normal
suv,2,2.4100930264264915,dealer10,480.92667082127315,normal
sedan,8,4.698223221893313,dealer4,307.54374140386835,normal
compact,8,3.9695407344028335,dealer9,245.80436279704185,normal
suv,8,5.625382747911083,dealer5,389.02368511301063,normal
compact,3,1.2722720047998384,dealer13,259.18126270805453,normal
compact,6,2.187243917162792,dealer23,265.862869667457,normal
compact,3,1.6077628886171447,dealer6,325.68396278551796,normal
sedan,2,0.972271867806127,dealer12,389.99624813481313,normal
sedan,6,4.154473078966132,dealer6,311.7644822139498,normal
compact,6,2.174660984960302,dealer3,288.2086873317176,normal
suv,2,2.0553666422954513,dealer18,439.8961459404227,normal
sedan,9,4.782040242355854,dealer13,280.7861097290402,normal
sedan,2,0.8786259663194079,dealer23,343.2473691706703,normal
sedan,1,0.7091874324757019,dealer20,407.23741176772415,normal
suv,10,12.713543907018598,dealer23,298.0787736580325,normal
sedan,3,2.204424448823412,dealer23,382.76351651325575,normal
suv,5,6.063054620015279,dealer3,449.7327505349537,normal
sedan,7,5.335991480255694,dealer18,288.12528770648026,normal
suv,6,7.91384718187372,dealer16,366.91496622688334,normal
sedan,8,3.770715422933834,dealer0,301.35181802400547,normal
suv,10,10.83219462218426,dealer19,307.08141424300993,normal
suv,4,3.980563700933635,dealer22,422.97421302562674,normal
sedan,5,3.3802508447062025,dealer9,352.34657916335146,normal
sedan,3,1.472217230211194,dealer24,341.77290514329786,normal
compact,2,0.667149775070421,dealer7,318.43401572032707,normal
compact,2,0.48517836099701256,dealer8,304.70265476622285,normal
sedan,3,1.6516346163546174,dealer5,368.4937733403808,normal
compact,3,1.1797997370682223,dealer18,304.6595424328927,normal
sedan,7,3.7830456696804187,dealer14,231.3689967020187,normal
suv,1,1.0489166103229925,dealer12,499.73897974552744,normal
suv,9,9.22825042874902,dealer0,395.7760486148539,normal
compact,7,2.3617397071009285,dealer7,288.42630846299136,normal
suv,5,5.534693434006179,dealer12,419.7867944758645,normal
compact,8,2.8197374360590195,dealer14,242.56951945000958,normal
sedan,7,6.289333955252114,dealer10,307.8949628082087,normal
compact,10,4.268395142727112,dealer23,206.76175387906122,normal
suv,8,7.2562216541433555,dealer6,423.3931770345348,normal
sedan,1,0.6388897075467143,dealer19,366.38722858002365,normal
compact,1,0.5389585180904264,dealer1,320.8916666443625,normal
suv,8,9.609066468807754,dealer23,352.13997222470505,normal
compact,8,3.6049775911969584,dealer14,249.53296283875224,normal
suv,7,8.119992442586254,dealer9,411.98800706507836,normal
compact,2,0.6049996648229747,dealer6,365.7112230269876,normal
compact,1,0.32779122778545583,dealer14,288.3482686581715,normal
sedan,2,1.622314763901113,dealer2,437.5131101812882,normal
suv,6,5.39804112364445,dealer21,432.8035744954579,normal
compact,5,1.4322049748503487,dealer22,283.7770667676314,normal
compact,2,0.5695471547984288,dealer15,351.8889680695147,normal
suv,2,2.6357438848417734,dealer24,441.18470158309026,normal
compact,4,1.5111762120013157,dealer22,287.6921721965808,normal
compact,6,2.8096537708390006,dealer23,299.0061989989334,normal
suv,3,2.679855215340236,dealer17,455.2601512413985,normal
sedan,7,4.950047115835447,dealer7,318.5130448834325,normal
compact,10,5.013258652300704,dealer12,197.2626197625744,normal
compact,5,2.4849101703697376,dealer17,248.29578599948042,normal
suv,9,5.459424789842893,dealer10,373.90165796069005,normal
sedan,10,5.725061920616476,dealer7,291.29741779220416,normal
compact,10,4.156619991830849,dealer8,225.3301184230963,normal
compact,7,2.8304328359850555,dealer10,247.0514653051412,normal
sedan,9,6.18974369283557,dealer4,272.82157179325753,normal
suv,7,6.1201430808065584,dealer5,411.2389159444878,normal
suv,1,1.3756151496611664,dealer23,451.1261379517705,normal
suv,7,6.919796693518189,dealer17,398.86746850137916,normal
sedan,9,5.965473684040733,dealer8,266.81339352187655,normal
suv,1,0.9454114821887425,dealer0,453.91678637448524,normal
sedan,4,3.24307866106608,dealer22,346.0711705473982,normal
suv,10,9.724681782380332,dealer3,359.47718867886863,normal
compact,9,2.4414379668139907,dealer0,222.35530601531815,normal
sedan,9,3.9579567917140164,dealer17,279.37083478385637,normal
compact,9,2.307692614621629,dealer0,288.2457262655918,normal
suv,10,11.269107213706205,dealer13,350.630193665885,normal
suv,8,9.08364825409942,dealer7,392.16692749010105,normal
suv,5,6.339779404153073,dealer21,410.5078640549159,normal
suv,9,7.609387206554455,dealer23,360.4151622940817,normal
sedan,7,4.584693425672759,dealer15,277.5491159916445,normal
compact,10,2.638686038424787,dealer6,293.73732490838086,normal
suv,6,5.50621999267473,dealer1,445.27857999403926,normal
sedan,3,1.8431356752262313,dealer1,323.3440957849013,normal
suv,4,3.130338759348448,dealer11,453.10196067125116,normal
sedan,10,5.256809854093899,dealer3,288.65456689803045,normal
suv,7,6.5803428985088175,dealer4,380.92465819612016,normal
suv,1,1.0042633777936933,dealer24,501.2684139972749,normal
sedan,7,5.1382394521340125,dealer12,316.34654718679474,normal
sedan,9,3.668235639968722,dealer4,258.96890692389053,normal
sedan,4,2.6930723360658697,dealer23,304.62902924080555,normal
compact,6,2.7131989880633967,dealer14,237.0278644380371,normal
compact,2,0.9501243132283661,dealer3,362.42474416757534,normal
compact,4,1.6491299027644322,dealer8,303.22223009366996,normal
compact,1,0.2430038367961598,dealer21,319.2141829505414,normal
suv,7,8.566622665730646,dealer5,399.04541002984917,normal
compact,4,1.3551592402351187,dealer5,301.7179021764019,normal
compact,2,0.854189591072785,dealer7,348.32042271135174,normal
sedan,6,4.000734444358615,dealer8,287.26349738450847,normal
suv,7,6.178999449063762,dealer8,444.5941360792091,normal
compact,6,2.0527734005254863,dealer23,251.94938700764345,normal
sedan,3,1.8639006491123624,dealer8,372.9653901696255,normal
sedan,5,3.0924793015318426,dealer18,324.6793691315226,normal
compact,1,0.3094997006893561,dealer7,342.5581741860804,normal
suv,9,11.889135912599746,dealer6,402.2598964416889,normal
compact,9,2.906925703654819,dealer4,244.4043134813593,normal
suv,1,0.7370266237795361,dealer13,465.5621285710189,normal
sedan,7,3.2040556378594154,dealer22,321.8317574376578,normal
sedan,5,3.247187079569463,dealer11,348.95508327159615,normal
sedan,7,4.68915773850358,dealer0,298.9926292575331,normal
sedan,4,2.69167496650769,dealer10,339.25661955957105,normal
compact,9,4.3651666861732155,dealer19,228.87394468839096,normal
compact,6,2.029363314758271,dealer3,302.53253873747036,normal
suv,2,2.4078041863429362,dealer15,470.76911692541904,normal
sedan,8,4.6164884196997695,dealer0,285.23360188578073,normal
suv,1,1.0270680410141402,dealer5,476.05992129295424,normal
sedan,6,3.4209455656943595,dealer7,334.0204921846575,normal
compact,5,1.8665681032933232,dealer12,307.3650347545225,normal
suv,7,9.507303716872311,dealer5,354.6168285959704,normal
suv,8,8.428141582340954,dealer3,388.94306408321705,normal
suv,9,8.69401941185389,dealer20,390.53751892529573,normal
sedan,5,2.9862474643564845,dealer22,380.16484679268274,normal
sedan,5,2.994873797588114,dealer0,352.6016149813772,normal
sedan,4,3.759874150695283,dealer0,332.98997256782576,normal
suv,9,7.217486152071109,dealer4,323.4853676081475,normal
compact,7,2.9259775816966975,dealer5,260.2425542809894,normal
compact,6,2.4255118650952605,dealer7,272.5552261202738,normal
compact,8,3.1876015364516026,dealer13,217.11548488893652,normal
sedan,3,1.8552654740918295,dealer15,321.17488353951387,normal
suv,2,2.1274280951496616,dealer0,445.6059312388809,normal
sedan,5,2.5548829261825032,dealer6,318.9383493047574,normal
compact,10,5.267188167970329,dealer0,240.7911131199317,normal
suv,8,7.598616826343578,dealer5,385.9884931123762,normal
compact,7,3.0425457415491235,dealer11,297.3851600145613,normal
sedan,4,2.5928487209085014,dealer14,298.26694396842237,normal
sedan,4,2.9149910530869874,dealer1,342.03950326604166,normal
sedan,9,4.798007014670053,dealer19,280.3421636578197,normal
compact,10,3.353920752127919,dealer3,214.41618957813586,normal
sedan,7,4.304335385726533,dealer6,332.9629187654539,normal
sedan,5,2.5693139307408037,dealer0,321.92245939194896,normal
suv,3,2.8384258737154893,dealer4,464.1715382684852,normal
sedan,1,0.7646188341801731,dealer1,376.759094600558,normal
suv,1,0.8903820043607521,dealer14,435.2999958349692,normal
suv,9,9.937951917593892,dealer13,370.7346244612812,normal
sedan,3,1.3799570044322613,dealer24,366.5595620545273,normal
suv,5,6.155948498729652,dealer2,455.2816626927302,normal
compact,5,1.504724400865947,dealer7,304.00646531905704,normal
sedan,5,3.4815120995420767,dealer14,344.3980125036252,normal
sedan,1,0.675556832420991,dealer20,424.9230477587079,normal
suv,9,8.36586944167276,dealer19,363.73263521588916,normal
sedan,8,5.2699866668203725,dealer13,266.0595975961956,normal
sedan,1,0.8616278487652573,dealer21,391.8996650646785,normal
sedan,1,0.7354117194011801,dealer14,332.8366395279435,normal
sedan,7,3.7651300823183007,dealer3,326.1972343384543,normal
compact,5,2.0332212335674367,dealer16,273.4325692787752,normal
sedan,1,0.4727692960165169,dealer18,341.2692617882347,normal
suv,10,9.715937533217192,dealer2,355.8305441249565,normal
suv,3,3.3685102644069413,dealer11,444.2355545328358,normal
compact,7,2.0790128626344266,dealer20,277.61598707586586,normal
suv,1,0.9969427132140309,dealer10,484.56122107512994,normal
sedan,2,1.0433116654076926,dealer19,360.81569631703945,normal
sedan,4,3.5454069810878517,dealer17,335.1213986615039,normal
compact,9,3.137564428494074,dealer2,241.1677379414163,normal
sedan,1,0.6493589684876186,dealer23,372.71531400616675,normal
compact,3,1.1257829506831016,dealer18,319.11074264371,normal
suv,5,5.980013274780215,dealer13,374.0480915190847,normal
suv,8,6.488681459592876,dealer0,352.0912791393244,normal
compact,6,2.3201601326035473,dealer12,322.4642369362084,normal
sedan,7,5.70817282498082,dealer16,268.6840805241789,normal
compact,10,4.910314603609672,dealer3,241.2153114367788,normal
sedan,5,4.146923125006073,dealer23,319.1278864427737,normal
suv,9,6.040443575013418,dealer2,379.5594947676932,normal
compact,5,1.5518830096523486,dealer12,306.0499738164949,normal
compact,5,1.5292711711927087,dealer0,330.7531692910774,normal
compact,6,2.1966521510528736,dealer7,306.39142553762935,normal
compact,7,2.057240958898146,dealer17,263.44721303862366,normal
sedan,5,4.656326023928798,dealer9,334.79928345708817,normal
